[2025-04-17 12:50:11 +0000] [9372] [INFO] Starting gunicorn 23.0.0
[2025-04-17 12:50:11 +0000] [9372] [INFO] Listening at: http://0.0.0.0:5000 (9372)
[2025-04-17 12:50:11 +0000] [9372] [INFO] Using worker: sync
[2025-04-17 12:50:11 +0000] [9372] [INFO] Handling signal: winchd: 9394
[2025-04-17 12:50:11 +0000] [9372] [INFO] Handling signal: winch
[2025-04-17 12:50:11 +0000] [9372] [INFO] Handling signal: winch
[2025-04-17 12:50:11 +0000] [9372] [INFO] Handling signal: winch
[2025-04-17 12:50:11 +0000] [9372] [INFO] Handling signal: winch
[2025-04-17 12:50:11 +0000] [9372] [INFO] Handling signal: winch
[2025-04-17 12:50:11 +0000] [9372] [INFO] Handling signal: winch
[2025-04-17 12:50:11 +0000] [9372] [INFO] Handling signal: winch
[2025-04-17 12:50:11 +0000] [9372] [INFO] Handling signal: winch
Database URL: postgresql://neondb_owner:npg_c9zkTZnui2ej@ep-black-water-a6s0upe0.us-west-2.aws.neon.tech/neondb?sslmode=require
[2025-04-17 12:50:11 +0000] [9372] [INFO] Handling signal: winch
[2025-04-17 12:50:11 +0000] [9372] [INFO] Handling signal: winch
[2025-04-17 12:50:12 +0000] [9372] [INFO] Handling signal: winch
[2025-04-17 12:50:12 +0000] [9372] [INFO] Handling signal: winch
[2025-04-17 12:50:12 +0000] [9372] [INFO] Handling signal: winch
[2025-04-17 12:50:12 +0000] [9372] [INFO] Handling signal: winch
[2025-04-17 12:50:12 +0000] [9372] [INFO] Handling signal: winch
[2025-04-17 12:50:12 +0000] [9372] [INFO] Handling signal: winch
[2025-04-17 12:50:12 +0000] [9372] [INFO] Handling signal: winch
[2025-04-17 12:50:12 +0000] [9372] [INFO] Handling signal: winch
[2025-04-17 12:50:12 +0000] [9372] [INFO] Handling signal: winch
[2025-04-17 12:50:12 +0000] [9372] [INFO] Handling signal: winch
[2025-04-17 12:50:12 +0000] [9372] [INFO] Handling signal: winch
[2025-04-17 12:50:12 +0000] [9372] [INFO] Handling signal: winch
[2025-04-17 12:50:12 +0000] [9372] [INFO] Handling signal: winch
[2025-04-17 12:50:12 +0000] [9372] [INFO] Handling signal: winch
[2025-04-17 12:50:12 +0000] [9372] [INFO] Handling signal: winch
[2025-04-17 12:50:12 +0000] [9372] [INFO] Handling signal: winch
[2025-04-17 12:50:12 +0000] [9372] [INFO] Handling signal: winch
[2025-04-17 12:50:12 +0000] [9372] [INFO] Handling signal: winch
[2025-04-17 12:50:12 +0000] [9372] [INFO] Handling signal: winch
[2025-04-17 12:50:12 +0000] [9372] [INFO] Handling signal: winch
[2025-04-17 12:50:12 +0000] [9372] [INFO] Handling signal: winch
[2025-04-17 12:50:12 +0000] [9372] [INFO] Handling signal: winch
[2025-04-17 12:50:12 +0000] [9372] [INFO] Handling signal: winch
[2025-04-17 12:50:12 +0000] [9372] [INFO] Handling signal: winch
[2025-04-17 12:50:12 +0000] [9372] [INFO] Handling signal: winch
[2025-04-17 12:50:12 +0000] [9372] [INFO] Handling signal: winch
[2025-04-17 12:50:13 +0000] [9372] [INFO] Handling signal: winch
[2025-04-17 12:50:13 +0000] [9372] [INFO] Handling signal: winch
[2025-04-17 12:50:13 +0000] [9372] [INFO] Handling signal: winch
[2025-04-17 12:50:13 +0000] [9372] [INFO] Handling signal: winch
[2025-04-17 12:50:13 +0000] [9372] [INFO] Handling signal: winch
[2025-04-17 12:50:13 +0000] [9372] [INFO] Handling signal: winch
[2025-04-17 12:50:13 +0000] [9372] [INFO] Handling signal: winch
[2025-04-17 12:50:13 +0000] [9372] [INFO] Handling signal: winch
[2025-04-17 12:50:13 +0000] [9372] [INFO] Handling signal: winch
[2025-04-17 12:50:13 +0000] [9372] [INFO] Handling signal: winch
[2025-04-17 12:50:13 +0000] [9372] [INFO] Handling signal: winch
[2025-04-17 12:50:13 +0000] [9372] [INFO] Handling signal: winch
[2025-04-17 12:50:13 +0000] [9372] [INFO] Handling signal: winch
[2025-04-17 12:50:13 +0000] [9372] [INFO] Handling signal: winch
[2025-04-17 12:50:13 +0000] [9372] [INFO] Handling signal: winch
2025-04-17 12:50:14,039 - MedicalSpy - INFO - Database tables created (if they didn't exist)
2025-04-17 12:51:10,509 - urllib3.connectionpool - DEBUG - https://eutils.ncbi.nlm.nih.gov:443 "GET /entrez/eutils/elink.fcgi?dbfrom=pubmed&linkname=pubmed_pubmed_citedin&id=38711048&retmode=xml HTTP/1.1" 200 None
2025-04-17 12:51:10,512 - urllib3.connectionpool - DEBUG - Starting new HTTPS connection (1): eutils.ncbi.nlm.nih.gov:443
2025-04-17 12:51:10,651 - urllib3.connectionpool - DEBUG - https://eutils.ncbi.nlm.nih.gov:443 "GET /entrez/eutils/elink.fcgi?dbfrom=pubmed&linkname=pubmed_pubmed_citedin&id=38705834&retmode=xml HTTP/1.1" 200 None
2025-04-17 12:51:10,654 - urllib3.connectionpool - DEBUG - Starting new HTTPS connection (1): eutils.ncbi.nlm.nih.gov:443
2025-04-17 12:51:10,706 - urllib3.connectionpool - DEBUG - https://eutils.ncbi.nlm.nih.gov:443 "GET /entrez/eutils/elink.fcgi?dbfrom=pubmed&linkname=pubmed_pubmed_citedin&id=38704959&retmode=xml HTTP/1.1" 429 104
2025-04-17 12:51:10,706 - MedicalSpy - WARNING - 429 Error for PMID 38704959. Waiting 1.0 seconds...
2025-04-17 12:51:11,708 - urllib3.connectionpool - DEBUG - Starting new HTTPS connection (1): eutils.ncbi.nlm.nih.gov:443
2025-04-17 12:51:11,937 - urllib3.connectionpool - DEBUG - https://eutils.ncbi.nlm.nih.gov:443 "GET /entrez/eutils/elink.fcgi?dbfrom=pubmed&linkname=pubmed_pubmed_citedin&id=38704959&retmode=xml HTTP/1.1" 200 None
2025-04-17 12:51:11,941 - urllib3.connectionpool - DEBUG - Starting new HTTPS connection (1): eutils.ncbi.nlm.nih.gov:443
2025-04-17 12:51:12,146 - urllib3.connectionpool - DEBUG - https://eutils.ncbi.nlm.nih.gov:443 "GET /entrez/eutils/elink.fcgi?dbfrom=pubmed&linkname=pubmed_pubmed_citedin&id=38658670&retmode=xml HTTP/1.1" 200 None
2025-04-17 12:51:12,149 - urllib3.connectionpool - DEBUG - Starting new HTTPS connection (1): eutils.ncbi.nlm.nih.gov:443
2025-04-17 12:51:12,375 - urllib3.connectionpool - DEBUG - https://eutils.ncbi.nlm.nih.gov:443 "GET /entrez/eutils/elink.fcgi?dbfrom=pubmed&linkname=pubmed_pubmed_citedin&id=38657597&retmode=xml HTTP/1.1" 200 None
2025-04-17 12:51:12,378 - urllib3.connectionpool - DEBUG - Starting new HTTPS connection (1): eutils.ncbi.nlm.nih.gov:443
2025-04-17 12:51:12,428 - urllib3.connectionpool - DEBUG - https://eutils.ncbi.nlm.nih.gov:443 "GET /entrez/eutils/elink.fcgi?dbfrom=pubmed&linkname=pubmed_pubmed_citedin&id=38605233&retmode=xml HTTP/1.1" 429 104
2025-04-17 12:51:12,429 - MedicalSpy - WARNING - 429 Error for PMID 38605233. Waiting 1.0 seconds...
2025-04-17 12:51:13,430 - urllib3.connectionpool - DEBUG - Starting new HTTPS connection (1): eutils.ncbi.nlm.nih.gov:443
2025-04-17 12:51:13,645 - urllib3.connectionpool - DEBUG - https://eutils.ncbi.nlm.nih.gov:443 "GET /entrez/eutils/elink.fcgi?dbfrom=pubmed&linkname=pubmed_pubmed_citedin&id=38605233&retmode=xml HTTP/1.1" 200 None
2025-04-17 12:51:13,648 - urllib3.connectionpool - DEBUG - Starting new HTTPS connection (1): eutils.ncbi.nlm.nih.gov:443
2025-04-17 12:51:13,781 - urllib3.connectionpool - DEBUG - https://eutils.ncbi.nlm.nih.gov:443 "GET /entrez/eutils/elink.fcgi?dbfrom=pubmed&linkname=pubmed_pubmed_citedin&id=38565889&retmode=xml HTTP/1.1" 200 None
2025-04-17 12:51:13,784 - urllib3.connectionpool - DEBUG - Starting new HTTPS connection (1): eutils.ncbi.nlm.nih.gov:443
2025-04-17 12:51:13,954 - urllib3.connectionpool - DEBUG - https://eutils.ncbi.nlm.nih.gov:443 "GET /entrez/eutils/elink.fcgi?dbfrom=pubmed&linkname=pubmed_pubmed_citedin&id=38526635&retmode=xml HTTP/1.1" 200 None
2025-04-17 12:51:13,957 - urllib3.connectionpool - DEBUG - Starting new HTTPS connection (1): eutils.ncbi.nlm.nih.gov:443
2025-04-17 12:51:14,006 - urllib3.connectionpool - DEBUG - https://eutils.ncbi.nlm.nih.gov:443 "GET /entrez/eutils/elink.fcgi?dbfrom=pubmed&linkname=pubmed_pubmed_citedin&id=38467384&retmode=xml HTTP/1.1" 429 104
2025-04-17 12:51:14,007 - MedicalSpy - WARNING - 429 Error for PMID 38467384. Waiting 1.0 seconds...
2025-04-17 12:51:15,008 - urllib3.connectionpool - DEBUG - Starting new HTTPS connection (1): eutils.ncbi.nlm.nih.gov:443
2025-04-17 12:51:15,150 - urllib3.connectionpool - DEBUG - https://eutils.ncbi.nlm.nih.gov:443 "GET /entrez/eutils/elink.fcgi?dbfrom=pubmed&linkname=pubmed_pubmed_citedin&id=38467384&retmode=xml HTTP/1.1" 200 None
2025-04-17 12:51:15,153 - urllib3.connectionpool - DEBUG - Starting new HTTPS connection (1): eutils.ncbi.nlm.nih.gov:443
2025-04-17 12:51:15,535 - urllib3.connectionpool - DEBUG - https://eutils.ncbi.nlm.nih.gov:443 "GET /entrez/eutils/elink.fcgi?dbfrom=pubmed&linkname=pubmed_pubmed_citedin&id=38264414&retmode=xml HTTP/1.1" 200 None
2025-04-17 12:51:15,537 - urllib3.connectionpool - DEBUG - Starting new HTTPS connection (1): eutils.ncbi.nlm.nih.gov:443
2025-04-17 12:51:15,689 - urllib3.connectionpool - DEBUG - https://eutils.ncbi.nlm.nih.gov:443 "GET /entrez/eutils/elink.fcgi?dbfrom=pubmed&linkname=pubmed_pubmed_citedin&id=38257792&retmode=xml HTTP/1.1" 200 None
2025-04-17 12:51:15,692 - urllib3.connectionpool - DEBUG - Starting new HTTPS connection (1): eutils.ncbi.nlm.nih.gov:443
2025-04-17 12:51:15,745 - urllib3.connectionpool - DEBUG - https://eutils.ncbi.nlm.nih.gov:443 "GET /entrez/eutils/elink.fcgi?dbfrom=pubmed&linkname=pubmed_pubmed_citedin&id=38212132&retmode=xml HTTP/1.1" 429 104
2025-04-17 12:51:15,746 - MedicalSpy - WARNING - 429 Error for PMID 38212132. Waiting 1.0 seconds...
2025-04-17 12:51:16,748 - urllib3.connectionpool - DEBUG - Starting new HTTPS connection (1): eutils.ncbi.nlm.nih.gov:443
2025-04-17 12:51:16,935 - urllib3.connectionpool - DEBUG - https://eutils.ncbi.nlm.nih.gov:443 "GET /entrez/eutils/elink.fcgi?dbfrom=pubmed&linkname=pubmed_pubmed_citedin&id=38212132&retmode=xml HTTP/1.1" 200 None
2025-04-17 12:51:16,938 - urllib3.connectionpool - DEBUG - Starting new HTTPS connection (1): eutils.ncbi.nlm.nih.gov:443
2025-04-17 12:51:17,087 - urllib3.connectionpool - DEBUG - https://eutils.ncbi.nlm.nih.gov:443 "GET /entrez/eutils/elink.fcgi?dbfrom=pubmed&linkname=pubmed_pubmed_citedin&id=38122955&retmode=xml HTTP/1.1" 200 None
2025-04-17 12:51:17,090 - urllib3.connectionpool - DEBUG - Starting new HTTPS connection (1): eutils.ncbi.nlm.nih.gov:443
2025-04-17 12:51:17,256 - urllib3.connectionpool - DEBUG - https://eutils.ncbi.nlm.nih.gov:443 "GET /entrez/eutils/elink.fcgi?dbfrom=pubmed&linkname=pubmed_pubmed_citedin&id=38104929&retmode=xml HTTP/1.1" 200 None
2025-04-17 12:51:17,258 - urllib3.connectionpool - DEBUG - Starting new HTTPS connection (1): eutils.ncbi.nlm.nih.gov:443
2025-04-17 12:51:17,307 - urllib3.connectionpool - DEBUG - https://eutils.ncbi.nlm.nih.gov:443 "GET /entrez/eutils/elink.fcgi?dbfrom=pubmed&linkname=pubmed_pubmed_citedin&id=38103064&retmode=xml HTTP/1.1" 429 104
2025-04-17 12:51:17,307 - MedicalSpy - WARNING - 429 Error for PMID 38103064. Waiting 1.0 seconds...
2025-04-17 12:51:18,309 - urllib3.connectionpool - DEBUG - Starting new HTTPS connection (1): eutils.ncbi.nlm.nih.gov:443
2025-04-17 12:51:18,475 - urllib3.connectionpool - DEBUG - https://eutils.ncbi.nlm.nih.gov:443 "GET /entrez/eutils/elink.fcgi?dbfrom=pubmed&linkname=pubmed_pubmed_citedin&id=38103064&retmode=xml HTTP/1.1" 200 None
2025-04-17 12:51:18,478 - urllib3.connectionpool - DEBUG - Starting new HTTPS connection (1): eutils.ncbi.nlm.nih.gov:443
2025-04-17 12:51:18,695 - urllib3.connectionpool - DEBUG - https://eutils.ncbi.nlm.nih.gov:443 "GET /entrez/eutils/elink.fcgi?dbfrom=pubmed&linkname=pubmed_pubmed_citedin&id=38086492&retmode=xml HTTP/1.1" 200 None
2025-04-17 12:51:18,698 - urllib3.connectionpool - DEBUG - Starting new HTTPS connection (1): eutils.ncbi.nlm.nih.gov:443
2025-04-17 12:51:18,891 - urllib3.connectionpool - DEBUG - https://eutils.ncbi.nlm.nih.gov:443 "GET /entrez/eutils/elink.fcgi?dbfrom=pubmed&linkname=pubmed_pubmed_citedin&id=38061606&retmode=xml HTTP/1.1" 200 None
2025-04-17 12:51:18,894 - urllib3.connectionpool - DEBUG - Starting new HTTPS connection (1): eutils.ncbi.nlm.nih.gov:443
2025-04-17 12:51:18,944 - urllib3.connectionpool - DEBUG - https://eutils.ncbi.nlm.nih.gov:443 "GET /entrez/eutils/elink.fcgi?dbfrom=pubmed&linkname=pubmed_pubmed_citedin&id=37993717&retmode=xml HTTP/1.1" 429 104
2025-04-17 12:51:18,945 - MedicalSpy - WARNING - 429 Error for PMID 37993717. Waiting 1.0 seconds...
2025-04-17 12:51:19,947 - urllib3.connectionpool - DEBUG - Starting new HTTPS connection (1): eutils.ncbi.nlm.nih.gov:443
2025-04-17 12:51:20,201 - urllib3.connectionpool - DEBUG - https://eutils.ncbi.nlm.nih.gov:443 "GET /entrez/eutils/elink.fcgi?dbfrom=pubmed&linkname=pubmed_pubmed_citedin&id=37993717&retmode=xml HTTP/1.1" 200 None
2025-04-17 12:51:20,204 - urllib3.connectionpool - DEBUG - Starting new HTTPS connection (1): eutils.ncbi.nlm.nih.gov:443
[2025-04-17 12:51:20 +0000] [9372] [CRITICAL] WORKER TIMEOUT (pid:9394)
[2025-04-17 12:51:20 +0000] [9394] [ERROR] Error handling request /search
Traceback (most recent call last):
  File "/home/runner/workspace/.pythonlibs/lib/python3.11/site-packages/gunicorn/workers/sync.py", line 134, in handle
    self.handle_request(listener, req, client, addr)
  File "/home/runner/workspace/.pythonlibs/lib/python3.11/site-packages/gunicorn/workers/sync.py", line 177, in handle_request
    respiter = self.wsgi(environ, resp.start_response)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/runner/workspace/.pythonlibs/lib/python3.11/site-packages/flask/app.py", line 1536, in __call__
    return self.wsgi_app(environ, start_response)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/runner/workspace/.pythonlibs/lib/python3.11/site-packages/flask/app.py", line 1511, in wsgi_app
    response = self.full_dispatch_request()
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/runner/workspace/.pythonlibs/lib/python3.11/site-packages/flask/app.py", line 917, in full_dispatch_request
    rv = self.dispatch_request()
         ^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/runner/workspace/.pythonlibs/lib/python3.11/site-packages/flask/app.py", line 902, in dispatch_request
    return self.ensure_sync(self.view_functions[rule.endpoint])(**view_args)  # type: ignore[no-any-return]
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/runner/workspace/backend/app.py", line 132, in search
    return perform_single_search(search_query, selected_database, person_name, additional_terms, date_range, start_date, end_date)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/runner/workspace/backend/app.py", line 476, in perform_single_search
    results = search_database(
              ^^^^^^^^^^^^^^^^
  File "/home/runner/workspace/backend/search.py", line 47, in search_database
    results = connector.search(full_query, params)
              ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/runner/workspace/backend/connectors.py", line 557, in search
    return self._fetch_from_history(web_env.text, query_key.text, max_results)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/runner/workspace/backend/connectors.py", line 632, in _fetch_from_history
    batch_results = self.parse_results(response.content)
                    ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/runner/workspace/backend/connectors.py", line 806, in parse_results
    citation_count = self.get_citation_count(pmid) if pmid != "No PMID" else "N/A"
                     ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/runner/workspace/backend/connectors.py", line 864, in get_citation_count
    response = requests.get(elink_url, params=params, timeout=timeout)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/runner/workspace/.pythonlibs/lib/python3.11/site-packages/requests/api.py", line 73, in get
    return request("get", url, params=params, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/runner/workspace/.pythonlibs/lib/python3.11/site-packages/requests/api.py", line 59, in request
    return session.request(method=method, url=url, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/runner/workspace/.pythonlibs/lib/python3.11/site-packages/requests/sessions.py", line 589, in request
    resp = self.send(prep, **send_kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/runner/workspace/.pythonlibs/lib/python3.11/site-packages/requests/sessions.py", line 703, in send
    r = adapter.send(request, **kwargs)
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/runner/workspace/.pythonlibs/lib/python3.11/site-packages/requests/adapters.py", line 667, in send
    resp = conn.urlopen(
           ^^^^^^^^^^^^^
  File "/home/runner/workspace/.pythonlibs/lib/python3.11/site-packages/urllib3/connectionpool.py", line 787, in urlopen
    response = self._make_request(
               ^^^^^^^^^^^^^^^^^^^
  File "/home/runner/workspace/.pythonlibs/lib/python3.11/site-packages/urllib3/connectionpool.py", line 534, in _make_request
    response = conn.getresponse()
               ^^^^^^^^^^^^^^^^^^
  File "/home/runner/workspace/.pythonlibs/lib/python3.11/site-packages/urllib3/connection.py", line 516, in getresponse
    httplib_response = super().getresponse()
                       ^^^^^^^^^^^^^^^^^^^^^
  File "/nix/store/clx0mcir7qw8zk36zbr4jra789g3knf6-python3-3.11.10/lib/python3.11/http/client.py", line 1395, in getresponse
    response.begin()
  File "/nix/store/clx0mcir7qw8zk36zbr4jra789g3knf6-python3-3.11.10/lib/python3.11/http/client.py", line 325, in begin
    version, status, reason = self._read_status()
                              ^^^^^^^^^^^^^^^^^^^
  File "/nix/store/clx0mcir7qw8zk36zbr4jra789g3knf6-python3-3.11.10/lib/python3.11/http/client.py", line 286, in _read_status
    line = str(self.fp.readline(_MAXLINE + 1), "iso-8859-1")
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/nix/store/clx0mcir7qw8zk36zbr4jra789g3knf6-python3-3.11.10/lib/python3.11/socket.py", line 718, in readinto
    return self._sock.recv_into(b)
           ^^^^^^^^^^^^^^^^^^^^^^^
  File "/nix/store/clx0mcir7qw8zk36zbr4jra789g3knf6-python3-3.11.10/lib/python3.11/ssl.py", line 1314, in recv_into
    return self.read(nbytes, buffer)
           ^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/nix/store/clx0mcir7qw8zk36zbr4jra789g3knf6-python3-3.11.10/lib/python3.11/ssl.py", line 1166, in read
    return self._sslobj.read(len, buffer)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/runner/workspace/.pythonlibs/lib/python3.11/site-packages/gunicorn/workers/base.py", line 204, in handle_abort
    sys.exit(1)
SystemExit: 1
[2025-04-17 12:51:20 +0000] [9394] [INFO] Worker exiting (pid: 9394)
[2025-04-17 12:51:20 +0000] [9419] [INFO] Booting worker with pid: 9419
Database URL: postgresql://neondb_owner:npg_c9zkTZnui2ej@ep-black-water-a6s0upe0.us-west-2.aws.neon.tech/neondb?sslmode=require
2025-04-17 12:51:25,210 - MedicalSpy - INFO - Database tables created (if they didn't exist)
2025-04-17 12:51:44,551 - MedicalSpy - INFO - Starting advanced database search for '' in PubMed
2025-04-17 12:51:44,775 - MedicalSpy - INFO - Advanced search attempted with no query and no persons
2025-04-17 12:51:58,374 - MedicalSpy - INFO - Starting person search for persons with IDs: 3 in PubMed
2025-04-17 12:51:58,595 - MedicalSpy - ERROR - Error retrieving persons: 'int' object is not iterable
